This file contains run/runlet list for all the slugs in run1 after 25 %
mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and slug=42 and runlet.full_run='false' order by runlet.run_number, segment_number;
+------------+----------------+
| run_number | segment_number |

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=122;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      11777 |              0 | 
|      11777 |              1 | 
|      11777 |              2 | 
|      11777 |              3 | 
|      11777 |              4 | 
|      11777 |              5 | 
|      11777 |              6 | 
|      11777 |              7 | 
|      11777 |              8 | 
|      11777 |              9 | 
|      11777 |             10 | 
|      11778 |              0 | 
|      11779 |              0 | 
|      11779 |              1 | 
|      11779 |              2 | 
|      11779 |              3 | 
|      11780 |              0 | 
|      11780 |              1 | 
|      11780 |              2 | 
|      11781 |              0 | 
|      11781 |              1 | 
|      11781 |              2 | 
|      11781 |              3 | 
|      11781 |              4 | 
|      11781 |              5 | 
|      11781 |              6 | 
|      11781 |              7 | 
|      11781 |              8 | 
|      11781 |              9 | 
|      11782 |              0 | 
|      11782 |              1 | 
|      11782 |              2 | 
|      11782 |              3 | 
|      11783 |              0 | 
|      11783 |              1 | 
|      11783 |              2 | 
|      11783 |              3 | 
|      11783 |              4 | 
|      11783 |              5 | 
|      11783 |              6 | 
|      11783 |              7 | 
|      11783 |              8 | 
|      11784 |              0 | 
|      11784 |              1 | 
|      11784 |              2 | 
|      11785 |              0 | 
|      11786 |              0 | 
|      11786 |              1 | 
|      11786 |              2 | 
|      11786 |              3 | 
|      11786 |              4 | 
|      11786 |              5 | 
|      11786 |              6 | 
|      11786 |              7 | 
|      11786 |              8 | 
|      11786 |              9 | 
|      11786 |             10 | 
|      11787 |              0 | 
|      11787 |              1 | 
|      11787 |              2 | 
|      11787 |              3 | 
|      11787 |              4 | 
|      11787 |              5 | 
|      11787 |              6 | 
|      11787 |              7 | 
|      11787 |              8 | 
|      11787 |              9 | 
|      11787 |             10 | 
|      11787 |             11 | 
|      11788 |              0 | 
|      11788 |              1 | 
|      11788 |              2 | 
|      11788 |              3 | 
|      11788 |              4 | 
|      11788 |              5 | 
|      11788 |              6 | 
|      11788 |              7 | 
|      11788 |              8 | 
|      11788 |              9 | 
+------------+----------------+
79 rows in set (0.00 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=123;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      11789 |              0 | 
|      11789 |              1 | 
|      11790 |              0 | 
|      11790 |              1 | 
|      11790 |              2 | 
|      11790 |              3 | 
|      11790 |              4 | 
|      11790 |              5 | 
|      11790 |              6 | 
|      11790 |              7 | 
|      11790 |              8 | 
|      11790 |              9 | 
|      11791 |              0 | 
|      11791 |              1 | 
|      11791 |              2 | 
|      11791 |              3 | 
|      11791 |              4 | 
|      11791 |              5 | 
|      11791 |              6 | 
|      11791 |              7 | 
|      11792 |              0 | 
|      11792 |              1 | 
|      11792 |              2 | 
|      11792 |              3 | 
|      11792 |              4 | 
|      11792 |              5 | 
|      11792 |              6 | 
|      11793 |              0 | 
|      11793 |              1 | 
|      11793 |              2 | 
|      11793 |              3 | 
|      11793 |              4 | 
|      11793 |              5 | 
|      11793 |              6 | 
|      11793 |              7 | 
|      11793 |              8 | 
|      11794 |              0 | 
|      11794 |              1 | 
|      11794 |              2 | 
|      11794 |              3 | 
|      11794 |              4 | 
|      11794 |              5 | 
|      11794 |              6 | 
|      11794 |              7 | 
|      11794 |              8 | 
|      11795 |              0 | 
|      11795 |              1 | 
|      11795 |              2 | 
|      11795 |              3 | 
|      11795 |              4 | 
|      11795 |              5 | 
|      11795 |              6 | 
|      11795 |              7 | 
|      11795 |              8 | 
|      11795 |              9 | 
|      11796 |              0 | 
|      11796 |              1 | 
|      11796 |              2 | 
|      11796 |              3 | 
|      11796 |              4 | 
|      11796 |              5 | 
|      11796 |              6 | 
|      11796 |              7 | 
|      11796 |              8 | 
|      11796 |              9 | 
|      11797 |              0 | 
|      11797 |              1 | 
|      11797 |              2 | 
|      11797 |              3 | 
|      11797 |              4 | 
|      11797 |              5 | 
|      11797 |              6 | 
|      11797 |              7 | 
|      11797 |              8 | 
|      11797 |              9 | 
|      11798 |              0 | 
|      11798 |              1 | 
|      11798 |              2 | 
|      11798 |              3 | 
|      11798 |              4 | 
|      11798 |              5 | 
|      11798 |              6 | 
|      11798 |              7 | 
|      11798 |              8 | 
|      11798 |              9 | 
+------------+----------------+
85 rows in set (0.01 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=124;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      11799 |              0 | 
|      11799 |              1 | 
|      11799 |              2 | 
|      11799 |              3 | 
|      11799 |              4 | 
|      11799 |              5 | 
|      11799 |              6 | 
|      11799 |              7 | 
|      11799 |              8 | 
|      11799 |              9 | 
|      11800 |              0 | 
|      11800 |              1 | 
|      11800 |              2 | 
|      11800 |              3 | 
|      11800 |              4 | 
|      11800 |              5 | 
|      11800 |              6 | 
|      11800 |              7 | 
|      11800 |              8 | 
|      11801 |              0 | 
|      11801 |              1 | 
|      11801 |              2 | 
|      11801 |              3 | 
|      11801 |              4 | 
|      11801 |              5 | 
|      11801 |              6 | 
|      11801 |              7 | 
|      11801 |              8 | 
|      11801 |              9 | 
|      11802 |              0 | 
|      11802 |              1 | 
|      11802 |              2 | 
|      11802 |              3 | 
|      11802 |              4 | 
|      11802 |              5 | 
|      11802 |              6 | 
|      11802 |              7 | 
|      11802 |              8 | 
|      11802 |              9 | 
|      11803 |              0 | 
|      11803 |              1 | 
|      11803 |              2 | 
|      11803 |              3 | 
|      11803 |              4 | 
|      11803 |              5 | 
|      11803 |              6 | 
|      11803 |              7 | 
|      11803 |              8 | 
|      11803 |              9 | 
|      11804 |              0 | 
|      11804 |              1 | 
|      11804 |              2 | 
|      11804 |              3 | 
|      11804 |              4 | 
|      11804 |              5 | 
|      11804 |              6 | 
|      11804 |              7 | 
|      11804 |              8 | 
+------------+----------------+
58 rows in set (0.01 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=125;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      11805 |              0 | 
|      11806 |              0 | 
|      11806 |              1 | 
|      11807 |              0 | 
|      11808 |              0 | 
|      11809 |              0 | 
|      11809 |              1 | 
|      11810 |              0 | 
|      11811 |              0 | 
|      11812 |              0 | 
|      11812 |              1 | 
|      11813 |              0 | 
|      11814 |              0 | 
|      11815 |              0 | 
|      11816 |              0 | 
|      11817 |              0 | 
|      11818 |              0 | 
|      11819 |              0 | 
|      11819 |              1 | 
|      11820 |              0 | 
|      11821 |              0 | 
|      11822 |              0 | 
|      11823 |              0 | 
|      11824 |              0 | 
|      11824 |              1 | 
|      11824 |              2 | 
|      11824 |              3 | 
|      11824 |              4 | 
|      11824 |              5 | 
|      11824 |              6 | 
|      11825 |              0 | 
|      11825 |              1 | 
|      11825 |              2 | 
|      11825 |              3 | 
|      11825 |              4 | 
|      11825 |              5 | 
|      11826 |              0 | 
|      11826 |              1 | 
|      11826 |              2 | 
|      11826 |              3 | 
|      11826 |              4 | 
|      11826 |              5 | 
|      11826 |              6 | 
|      11826 |              7 | 
|      11826 |              8 | 
|      11827 |              0 | 
|      11827 |              1 | 
|      11827 |              2 | 
|      11827 |              3 | 
|      11827 |              4 | 
|      11827 |              5 | 
|      11827 |              6 | 
|      11827 |              7 | 
|      11827 |              8 | 
|      11827 |              9 | 
|      11828 |              0 | 
|      11828 |              1 | 
|      11828 |              2 | 
|      11828 |              3 | 
|      11828 |              4 | 
|      11828 |              5 | 
|      11828 |              6 | 
|      11828 |              7 | 
|      11828 |              8 | 
|      11828 |              9 | 
|      11829 |              0 | 
|      11830 |              0 | 
|      11830 |              1 | 
|      11830 |              2 | 
|      11830 |              3 | 
|      11830 |              4 | 
|      11830 |              5 | 
|      11830 |              6 | 
|      11830 |              7 | 
|      11830 |              8 | 
|      11830 |              9 | 
|      11832 |              0 | 
|      11832 |              1 | 
|      11832 |              2 | 
|      11832 |              3 | 
|      11832 |              4 | 
|      11832 |              5 | 
|      11832 |              6 | 
|      11832 |              7 | 
|      11832 |              8 | 
|      11832 |              9 | 
|      11833 |              0 | 
|      11833 |              1 | 
|      11833 |              2 | 
|      11833 |              3 | 
|      11833 |              4 | 
|      11833 |              5 | 
|      11833 |              6 | 
|      11833 |              7 | 
|      11833 |              8 | 
|      11833 |              9 | 
|      11834 |              0 | 
|      11834 |              1 | 
|      11834 |              2 | 
|      11834 |              3 | 
|      11834 |              4 | 
|      11834 |              5 | 
|      11834 |              6 | 
|      11834 |              7 | 
|      11834 |              8 | 
|      11834 |              9 | 
|      11835 |              0 | 
|      11835 |              1 | 
|      11835 |              2 | 
|      11835 |              3 | 
|      11835 |              4 | 
|      11835 |              5 | 
|      11835 |              6 | 
|      11835 |              7 | 
|      11835 |              8 | 
|      11835 |              9 | 
|      11835 |             10 | 
|      11836 |              0 | 
|      11836 |              1 | 
|      11836 |              2 | 
|      11837 |              0 | 
|      11837 |              1 | 
|      11838 |              0 | 
|      11838 |              1 | 
|      11839 |              0 | 
|      11840 |              0 | 
|      11840 |              1 | 
|      11840 |              2 | 
|      11841 |              0 | 
|      11841 |              1 | 
|      11841 |              2 | 
|      11841 |              3 | 
|      11841 |              4 | 
|      11841 |              5 | 
|      11841 |              6 | 
|      11841 |              7 | 
|      11841 |              8 | 
|      11841 |              9 | 
|      11842 |              0 | 
|      11842 |              1 | 
|      11842 |              2 | 
|      11842 |              3 | 
|      11842 |              4 | 
|      11842 |              5 | 
|      11842 |              6 | 
|      11842 |              7 | 
|      11842 |              8 | 
+------------+----------------+
147 rows in set (0.01 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=126;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      11843 |              0 | 
|      11843 |              1 | 
|      11844 |              0 | 
|      11844 |              1 | 
|      11845 |              0 | 
|      11845 |              1 | 
|      11845 |              2 | 
|      11845 |              3 | 
|      11845 |              4 | 
|      11845 |              5 | 
|      11845 |              6 | 
|      11845 |              7 | 
|      11845 |              8 | 
|      11846 |              0 | 
|      11846 |              1 | 
|      11847 |              0 | 
|      11847 |              1 | 
|      11847 |              2 | 
|      11847 |              3 | 
|      11847 |              4 | 
|      11848 |              0 | 
|      11848 |              1 | 
|      11848 |              2 | 
|      11848 |              3 | 
|      11848 |              4 | 
|      11848 |              5 | 
|      11848 |              6 | 
|      11848 |              7 | 
|      11848 |              8 | 
|      11848 |              9 | 
|      11849 |              0 | 
|      11850 |              0 | 
|      11851 |              0 | 
|      11851 |              1 | 
|      11851 |              2 | 
|      11851 |              3 | 
|      11851 |              4 | 
|      11851 |              5 | 
|      11851 |              6 | 
|      11851 |              7 | 
|      11851 |              8 | 
|      11851 |              9 | 
|      11852 |              0 | 
|      11852 |              1 | 
|      11852 |              2 | 
|      11852 |              3 | 
|      11853 |              0 | 
|      11853 |              1 | 
|      11853 |              2 | 
|      11853 |              3 | 
|      11853 |              4 | 
+------------+----------------+
51 rows in set (0.00 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=127;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      11953 |              0 | 
|      11953 |              1 | 
|      11953 |              2 | 
|      11953 |              3 | 
|      11954 |              0 | 
|      11954 |              1 | 
|      11955 |              0 | 
|      11956 |              0 | 
|      11956 |              1 | 
|      11956 |              2 | 
|      11956 |              3 | 
|      11956 |              4 | 
|      11956 |              5 | 
|      11957 |              0 | 
|      11957 |              1 | 
|      11957 |              2 | 
|      11957 |              3 | 
|      11957 |              4 | 
|      11957 |              5 | 
|      11957 |              6 | 
|      11957 |              7 | 
|      11957 |              8 | 
|      11958 |              0 | 
|      11958 |              1 | 
|      11958 |              2 | 
|      11958 |              3 | 
|      11958 |              4 | 
|      11958 |              5 | 
|      11958 |              6 | 
|      11958 |              7 | 
|      11958 |              8 | 
|      11958 |              9 | 
|      11959 |              0 | 
|      11959 |              1 | 
|      11959 |              2 | 
|      11959 |              3 | 
|      11959 |              4 | 
|      11959 |              5 | 
|      11959 |              6 | 
|      11959 |              7 | 
|      11959 |              8 | 
|      11960 |              0 | 
|      11960 |              1 | 
|      11960 |              2 | 
|      11960 |              3 | 
|      11960 |              4 | 
|      11960 |              5 | 
|      11960 |              6 | 
|      11960 |              7 | 
|      11960 |              8 | 
|      11960 |              9 | 
|      11961 |              0 | 
|      11961 |              1 | 
|      11961 |              2 | 
|      11961 |              3 | 
|      11961 |              4 | 
|      11961 |              5 | 
|      11961 |              6 | 
|      11961 |              7 | 
|      11961 |              8 | 
|      11961 |              9 | 
|      11962 |              0 | 
|      11962 |              1 | 
|      11962 |              2 | 
|      11962 |              3 | 
|      11962 |              4 | 
|      11962 |              5 | 
|      11962 |              6 | 
|      11962 |              7 | 
|      11962 |              8 | 
|      11962 |              9 | 
|      11963 |              0 | 
|      11963 |              1 | 
|      11963 |              2 | 
|      11963 |              3 | 
|      11963 |              4 | 
|      11963 |              5 | 
|      11963 |              6 | 
|      11963 |              7 | 
|      11963 |              8 | 
|      11963 |              9 | 
|      11964 |              0 | 
|      11965 |              0 | 
|      11965 |              1 | 
|      11965 |              2 | 
|      11965 |              3 | 
|      11965 |              4 | 
|      11965 |              5 | 
|      11965 |              6 | 
|      11965 |              7 | 
|      11965 |              8 | 
+------------+----------------+
91 rows in set (0.02 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=128;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      11966 |              0 | 
|      11966 |              1 | 
|      11966 |              2 | 
|      11966 |              3 | 
|      11966 |              4 | 
|      11966 |              5 | 
|      11966 |              6 | 
|      11966 |              7 | 
|      11966 |              8 | 
|      11966 |              9 | 
|      11967 |              0 | 
|      11967 |              1 | 
|      11967 |              2 | 
|      11967 |              3 | 
|      11967 |              4 | 
|      11967 |              5 | 
|      11968 |              0 | 
|      11969 |              0 | 
|      11970 |              0 | 
|      11970 |              1 | 
|      11970 |              2 | 
|      11970 |              3 | 
|      11970 |              4 | 
|      11971 |              0 | 
|      11971 |              1 | 
|      11971 |              2 | 
|      11971 |              3 | 
|      11972 |              0 | 
|      11972 |              1 | 
|      11972 |              2 | 
|      11972 |              3 | 
|      11972 |              4 | 
|      11972 |              5 | 
|      11972 |              6 | 
|      11973 |              0 | 
|      11973 |              1 | 
|      11973 |              2 | 
|      11973 |              3 | 
|      11973 |              4 | 
|      11973 |              5 | 
|      11973 |              6 | 
|      11973 |              7 | 
|      11974 |              0 | 
|      11974 |              1 | 
|      11974 |              2 | 
|      11974 |              3 | 
|      11974 |              4 | 
|      11974 |              5 | 
|      11974 |              6 | 
|      11974 |              7 | 
|      11974 |              8 | 
|      11975 |              0 | 
|      11975 |              1 | 
|      11975 |              2 | 
|      11975 |              3 | 
|      11975 |              4 | 
|      11975 |              5 | 
|      11975 |              6 | 
|      11975 |              7 | 
|      11975 |              8 | 
|      11976 |              0 | 
|      11977 |              0 | 
|      11978 |              0 | 
|      11978 |              1 | 
|      11978 |              2 | 
|      11978 |              3 | 
|      11978 |              4 | 
|      11978 |              5 | 
|      11978 |              6 | 
|      11978 |              7 | 
|      11978 |              8 | 
|      11979 |              0 | 
|      11979 |              1 | 
|      11979 |              2 | 
|      11979 |              3 | 
|      11979 |              4 | 
|      11979 |              5 | 
|      11979 |              6 | 
|      11979 |              7 | 
|      11979 |              8 | 
+------------+----------------+
80 rows in set (0.01 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=129;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      11980 |              0 | 
|      11981 |              0 | 
|      11981 |              1 | 
|      11981 |              2 | 
|      11981 |              3 | 
|      11981 |              4 | 
|      11981 |              5 | 
|      11982 |              0 | 
|      11982 |              1 | 
|      11982 |              2 | 
|      11982 |              3 | 
|      11982 |              4 | 
|      11982 |              5 | 
|      11982 |              6 | 
|      11982 |              7 | 
|      11982 |              8 | 
|      11982 |              9 | 
|      11982 |             10 | 
|      11983 |              0 | 
|      11983 |              1 | 
|      11983 |              2 | 
|      11983 |              3 | 
|      11983 |              4 | 
|      11983 |              5 | 
|      11983 |              6 | 
|      11983 |              7 | 
|      11983 |              8 | 
|      11983 |              9 | 
|      11984 |              0 | 
|      11984 |              1 | 
|      11984 |              2 | 
|      11984 |              3 | 
|      11984 |              4 | 
|      11984 |              5 | 
|      11984 |              6 | 
|      11984 |              7 | 
|      11984 |              8 | 
|      11984 |              9 | 
|      11985 |              0 | 
|      11985 |              1 | 
|      11985 |              2 | 
|      11985 |              3 | 
|      11985 |              4 | 
|      11985 |              5 | 
|      11985 |              6 | 
|      11985 |              7 | 
|      11985 |              8 | 
|      11985 |              9 | 
|      11986 |              0 | 
|      11986 |              1 | 
|      11986 |              2 | 
|      11986 |              3 | 
|      11986 |              4 | 
|      11986 |              5 | 
|      11986 |              6 | 
|      11986 |              7 | 
|      11986 |              8 | 
|      11986 |              9 | 
|      11987 |              0 | 
|      11987 |              1 | 
|      11987 |              2 | 
|      11987 |              3 | 
|      11987 |              4 | 
|      11987 |              5 | 
|      11987 |              6 | 
|      11987 |              7 | 
|      11987 |              8 | 
|      11987 |              9 | 
|      11988 |              0 | 
|      11988 |              1 | 
|      11988 |              2 | 
|      11988 |              3 | 
|      11988 |              4 | 
|      11988 |              5 | 
|      11988 |              6 | 
|      11988 |              7 | 
|      11988 |              8 | 
|      11988 |              9 | 
|      11989 |              0 | 
|      11989 |              1 | 
|      11989 |              2 | 
|      11990 |              0 | 
|      11990 |              1 | 
|      11990 |              2 | 
|      11990 |              3 | 
|      11990 |              4 | 
|      11990 |              5 | 
|      11990 |              6 | 
|      11990 |              7 | 
|      11990 |              8 | 
|      11990 |              9 | 
|      11991 |              0 | 
|      11991 |              1 | 
|      11991 |              2 | 
|      11991 |              3 | 
|      11991 |              4 | 
|      11991 |              5 | 
|      11991 |              6 | 
|      11991 |              7 | 
|      11991 |              8 | 
+------------+----------------+
100 rows in set (0.00 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=130;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      11992 |              0 | 
|      11992 |              1 | 
|      11992 |              2 | 
|      11992 |              3 | 
|      11992 |              4 | 
|      11992 |              5 | 
|      11992 |              6 | 
|      11992 |              7 | 
|      11992 |              8 | 
|      11992 |              9 | 
|      11993 |              0 | 
|      11993 |              1 | 
|      11993 |              2 | 
|      11993 |              3 | 
|      11993 |              4 | 
|      11993 |              5 | 
|      11993 |              6 | 
|      11993 |              7 | 
|      11993 |              8 | 
|      11995 |              0 | 
|      11995 |              1 | 
|      11995 |              2 | 
|      11995 |              3 | 
|      11995 |              4 | 
|      11996 |              0 | 
|      11996 |              1 | 
|      11996 |              2 | 
|      11996 |              3 | 
|      11996 |              4 | 
|      11996 |              5 | 
|      11996 |              6 | 
|      11996 |              7 | 
|      11996 |              8 | 
|      11997 |              0 | 
|      11997 |              1 | 
|      11997 |              2 | 
|      11997 |              3 | 
|      11997 |              4 | 
|      11997 |              5 | 
|      11997 |              6 | 
|      11997 |              7 | 
|      11997 |              8 | 
|      11998 |              0 | 
|      11998 |              1 | 
|      11998 |              2 | 
|      11998 |              3 | 
|      11998 |              4 | 
|      11998 |              5 | 
|      11998 |              6 | 
|      11998 |              7 | 
|      11998 |              8 | 
|      11999 |              0 | 
|      11999 |              1 | 
|      11999 |              2 | 
|      11999 |              3 | 
|      11999 |              4 | 
|      11999 |              5 | 
|      11999 |              6 | 
|      11999 |              7 | 
|      11999 |              8 | 
|      11999 |              9 | 
|      11999 |             10 | 
+------------+----------------+
62 rows in set (0.00 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=131;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      12000 |              0 | 
|      12000 |              1 | 
|      12001 |              0 | 
|      12001 |              1 | 
|      12001 |              2 | 
|      12001 |              3 | 
|      12001 |              4 | 
|      12001 |              5 | 
|      12001 |              6 | 
|      12001 |              7 | 
|      12001 |              8 | 
|      12002 |              0 | 
|      12002 |              1 | 
|      12002 |              2 | 
|      12002 |              3 | 
|      12002 |              4 | 
|      12002 |              5 | 
|      12002 |              6 | 
|      12002 |              7 | 
|      12002 |              8 | 
|      12003 |              0 | 
|      12003 |              1 | 
|      12003 |              2 | 
|      12003 |              3 | 
|      12003 |              4 | 
|      12003 |              5 | 
|      12003 |              6 | 
|      12003 |              7 | 
|      12003 |              8 | 
|      12003 |              9 | 
|      12004 |              0 | 
|      12004 |              1 | 
|      12004 |              2 | 
|      12004 |              3 | 
|      12004 |              4 | 
|      12004 |              5 | 
|      12004 |              6 | 
|      12004 |              7 | 
|      12004 |              8 | 
|      12004 |              9 | 
|      12005 |              0 | 
|      12005 |              1 | 
|      12005 |              2 | 
|      12005 |              3 | 
|      12005 |              4 | 
|      12005 |              5 | 
|      12005 |              6 | 
|      12005 |              7 | 
|      12005 |              8 | 
|      12006 |              0 | 
|      12006 |              1 | 
|      12006 |              2 | 
|      12006 |              3 | 
|      12006 |              4 | 
|      12006 |              5 | 
|      12006 |              6 | 
|      12006 |              7 | 
|      12006 |              8 | 
|      12006 |              9 | 
|      12006 |             10 | 
|      12007 |              0 | 
|      12007 |              1 | 
|      12007 |              2 | 
|      12007 |              3 | 
|      12007 |              4 | 
|      12007 |              5 | 
|      12007 |              6 | 
|      12007 |              7 | 
|      12007 |              8 | 
|      12008 |              0 | 
|      12008 |              1 | 
|      12008 |              2 | 
|      12008 |              3 | 
|      12008 |              4 | 
|      12008 |              5 | 
|      12008 |              6 | 
|      12008 |              7 | 
|      12008 |              8 | 
+------------+----------------+
78 rows in set (0.01 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=132;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      12009 |              0 | 
|      12009 |              1 | 
|      12009 |              2 | 
|      12009 |              3 | 
|      12009 |              4 | 
|      12009 |              5 | 
|      12010 |              0 | 
|      12010 |              1 | 
|      12010 |              2 | 
|      12011 |              0 | 
|      12011 |              1 | 
|      12011 |              2 | 
|      12011 |              3 | 
|      12011 |              4 | 
|      12011 |              5 | 
|      12011 |              6 | 
|      12011 |              7 | 
|      12011 |              8 | 
|      12012 |              0 | 
|      12012 |              1 | 
|      12012 |              2 | 
|      12012 |              3 | 
|      12012 |              4 | 
|      12012 |              5 | 
|      12013 |              0 | 
|      12013 |              1 | 
|      12013 |              2 | 
|      12013 |              3 | 
|      12013 |              4 | 
|      12014 |              0 | 
|      12014 |              1 | 
|      12014 |              2 | 
|      12014 |              3 | 
|      12014 |              4 | 
|      12014 |              5 | 
|      12015 |              0 | 
|      12015 |              1 | 
|      12015 |              2 | 
|      12015 |              3 | 
|      12015 |              4 | 
|      12015 |              5 | 
|      12016 |              0 | 
|      12017 |              0 | 
|      12018 |              0 | 
|      12019 |              0 | 
|      12020 |              0 | 
|      12020 |              1 | 
|      12021 |              0 | 
|      12021 |              1 | 
|      12022 |              0 | 
|      12022 |              1 | 
|      12022 |              2 | 
|      12022 |              3 | 
|      12022 |              4 | 
|      12022 |              5 | 
|      12022 |              6 | 
|      12022 |              7 | 
|      12022 |              8 | 
|      12022 |              9 | 
|      12023 |              0 | 
|      12023 |              1 | 
|      12023 |              2 | 
|      12023 |              3 | 
|      12023 |              4 | 
|      12023 |              5 | 
|      12023 |              6 | 
|      12023 |              7 | 
|      12023 |              8 | 
|      12024 |              0 | 
|      12024 |              1 | 
|      12024 |              2 | 
|      12024 |              3 | 
|      12024 |              4 | 
|      12024 |              5 | 
|      12024 |              6 | 
|      12024 |              7 | 
|      12024 |              8 | 
|      12025 |              0 | 
|      12025 |              1 | 
|      12025 |              2 | 
|      12025 |              3 | 
|      12025 |              4 | 
|      12025 |              5 | 
|      12025 |              6 | 
|      12025 |              7 | 
|      12025 |              8 | 
|      12026 |              0 | 
|      12026 |              1 | 
|      12026 |              2 | 
|      12026 |              3 | 
|      12026 |              4 | 
|      12026 |              5 | 
|      12026 |              6 | 
|      12026 |              7 | 
|      12026 |              8 | 
|      12026 |              9 | 
|      12027 |              0 | 
|      12027 |              1 | 
|      12027 |              2 | 
|      12027 |              3 | 
|      12027 |              4 | 
|      12027 |              5 | 
|      12027 |              6 | 
|      12027 |              7 | 
|      12027 |              8 | 
|      12027 |              9 | 
+------------+----------------+
106 rows in set (0.08 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=133;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      12028 |              0 | 
|      12029 |              0 | 
|      12029 |              1 | 
|      12029 |              2 | 
|      12029 |              3 | 
|      12029 |              4 | 
|      12029 |              5 | 
|      12029 |              6 | 
|      12029 |              7 | 
|      12029 |              8 | 
|      12030 |              0 | 
|      12030 |              1 | 
|      12030 |              2 | 
|      12030 |              3 | 
|      12030 |              4 | 
|      12030 |              5 | 
|      12030 |              6 | 
|      12030 |              7 | 
|      12030 |              8 | 
|      12030 |              9 | 
|      12031 |              0 | 
|      12031 |              1 | 
|      12031 |              2 | 
|      12031 |              3 | 
|      12031 |              4 | 
|      12031 |              5 | 
|      12031 |              6 | 
|      12031 |              7 | 
|      12031 |              8 | 
|      12031 |              9 | 
|      12032 |              0 | 
|      12032 |              1 | 
|      12032 |              2 | 
|      12032 |              3 | 
|      12032 |              4 | 
|      12032 |              5 | 
|      12032 |              6 | 
|      12032 |              7 | 
|      12032 |              8 | 
|      12032 |              9 | 
|      12032 |             10 | 
|      12033 |              0 | 
|      12033 |              1 | 
|      12033 |              2 | 
|      12033 |              3 | 
|      12033 |              4 | 
|      12033 |              5 | 
|      12033 |              6 | 
|      12033 |              7 | 
|      12033 |              8 | 
|      12033 |              9 | 
|      12034 |              0 | 
|      12034 |              1 | 
|      12034 |              2 | 
|      12034 |              3 | 
|      12034 |              4 | 
|      12034 |              5 | 
|      12034 |              6 | 
|      12034 |              7 | 
|      12034 |              8 | 
|      12034 |              9 | 
|      12034 |             10 | 
|      12034 |             11 | 
|      12034 |             12 | 
|      12034 |             13 | 
|      12035 |              0 | 
|      12035 |              1 | 
|      12036 |              0 | 
|      12036 |              1 | 
|      12036 |              2 | 
|      12036 |              3 | 
|      12036 |              4 | 
|      12036 |              5 | 
|      12036 |              6 | 
|      12036 |              7 | 
|      12036 |              8 | 
|      12036 |              9 | 
+------------+----------------+
77 rows in set (0.00 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=134;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      12074 |              0 | 
|      12075 |              0 | 
|      12075 |              1 | 
|      12075 |              2 | 
|      12075 |              3 | 
|      12075 |              4 | 
|      12076 |              0 | 
|      12076 |              1 | 
|      12076 |              2 | 
|      12076 |              3 | 
|      12076 |              4 | 
|      12076 |              5 | 
|      12076 |              6 | 
|      12076 |              7 | 
|      12076 |              8 | 
|      12076 |              9 | 
|      12077 |              0 | 
|      12077 |              1 | 
|      12077 |              2 | 
|      12077 |              3 | 
|      12077 |              4 | 
|      12077 |              5 | 
|      12077 |              6 | 
|      12077 |              7 | 
